species,longitude,latitude
Actinodaphne_lecomtei,106.45 ,26.63 
Actinodaphne_lecomtei,103.43 ,29.31 
Actinodaphne_lecomtei,104.93 ,24.81 
Actinodaphne_lecomtei,105.01 ,25.17 
Actinodaphne_lecomtei,105.08 ,25.09 
Actinodaphne_lecomtei,105.09 ,25.09 
Actinodaphne_lecomtei,107.79 ,26.20 
Actinodaphne_lecomtei,108.20 ,26.39 
Actinodaphne_lecomtei,107.61 ,28.87 
Actinodaphne_lecomtei,107.88 ,25.41 
Actinodaphne_lecomtei,103.48 ,29.60 
Actinodaphne_lecomtei,106.44 ,26.64 
Actinodaphne_lecomtei,103.36 ,29.57 
Actinodaphne_lecomtei,106.72 ,30.19 
Actinodaphne_lecomtei,103.89 ,30.85 
Actinodaphne_lecomtei,105.81 ,24.99 
Actinodaphne_lecomtei,104.89 ,25.10 
Actinodaphne_lecomtei,103.54 ,28.84 
Actinodaphne_lecomtei,107.54 ,25.83 
Actinodaphne_lecomtei,107.61 ,25.92 
Actinodaphne_lecomtei,105.82 ,28.27 
Actinodaphne_lecomtei,103.78 ,28.41 
Actinodaphne_lecomtei,103.23 ,28.02 
Actinodaphne_lecomtei,108.22 ,32.22 
Actinodaphne_lecomtei,113.08 ,24.92 
Actinodaphne_lecomtei,103.38 ,29.56 
Actinodaphne_lecomtei,103.26 ,29.44 
Actinodaphne_lecomtei,106.41 ,26.37 
Actinodaphne_lecomtei,104.92 ,24.82 
Actinodaphne_lecomtei,104.78 ,24.86 
Actinodaphne_lecomtei,105.25 ,27.90 
Actinodaphne_lecomtei,103.36 ,29.55 
Actinodaphne_lecomtei,102.15 ,27.59 
Actinodaphne_lecomtei,106.72 ,31.99 
Actinodaphne_lecomtei,103.49 ,29.46 
Actinodaphne_lecomtei,104.92 ,29.40 
Actinodaphne_lecomtei,103.22 ,29.33 
Actinodaphne_lecomtei,103.34 ,29.42 
Actinodaphne_lecomtei,103.43 ,29.31 
Actinodaphne_lecomtei,103.39 ,29.58 
Actinodaphne_lecomtei,103.36 ,29.58 
Actinodaphne_lecomtei,105.44 ,28.16 
Actinodaphne_lecomtei,105.32 ,27.41 
Actinodaphne_lecomtei,106.14 ,25.37 
Actinodaphne_lecomtei,106.35 ,24.79 
Actinodaphne_longifolia,121.41 ,24.58 
Actinodaphne_longifolia,120.72 ,22.62 
Actinodaphne_longifolia,121.51 ,25.17 
Actinodaphne_longifolia,120.78 ,23.09 
Actinodaphne_longifolia,120.75 ,23.07 
Actinodaphne_longifolia,121.35 ,24.03 
Actinodaphne_longifolia,121.11 ,24.53 
Actinodaphne_longifolia,121.61 ,24.76 
Actinodaphne_longifolia,121.71 ,24.38 
Actinodaphne_longifolia,120.97 ,24.26 
Actinodaphne_longifolia,121.57 ,24.76 
Actinodaphne_longifolia,121.11 ,24.51 
Actinodaphne_longifolia,120.74 ,22.42 
Actinodaphne_longifolia,120.75 ,22.41 
Actinodaphne_longifolia,120.71 ,22.89 
Actinodaphne_longifolia,120.92 ,24.30 
Actinodaphne_longifolia,120.68 ,23.51 
Actinodaphne_longifolia,120.71 ,23.41 
Actinodaphne_longifolia,121.77 ,24.85 
Actinodaphne_longifolia,120.66 ,23.57 
Actinodaphne_longifolia,121.33 ,23.20 
Actinodaphne_longifolia,120.96 ,24.49 
Actinodaphne_longifolia,120.90 ,24.36 
Actinodaphne_longifolia,121.77 ,25.07 
Actinodaphne_longifolia,120.67 ,23.58 
Actinodaphne_longifolia,120.74 ,23.58 
Actinodaphne_longifolia,120.80 ,23.70 
Actinodaphne_longifolia,120.55 ,23.65 
Actinodaphne_longifolia,121.25 ,23.56 
Actinodaphne_longifolia,121.60 ,24.76 
Actinodaphne_longifolia,121.10 ,24.24 
Actinodaphne_longifolia,121.09 ,24.05 
Actinodaphne_longifolia,120.73 ,23.06 
Actinodaphne_longifolia,120.95 ,24.18 
Actinodaphne_longifolia,120.91 ,23.63 
Actinodaphne_longifolia,121.33 ,24.02 
Actinodaphne_longifolia,120.83 ,23.83 
Actinodaphne_longifolia,120.77 ,22.72 
Actinodaphne_longifolia,120.75 ,22.42 
Actinodaphne_longifolia,120.86 ,22.08 
Actinodaphne_longifolia,121.33 ,24.58 
Actinodaphne_longifolia,121.39 ,24.58 
Actinodaphne_longifolia,121.46 ,24.75 
Actinodaphne_longifolia,121.42 ,24.76 
Actinodaphne_longifolia,121.53 ,25.18 
Actinodaphne_longifolia,120.86 ,23.55 
Actinodaphne_longifolia,120.75 ,22.63 
Actinodaphne_longifolia,121.17 ,24.09 
Actinodaphne_longifolia,121.30 ,24.36 
Actinodaphne_longifolia,121.14 ,24.51 
Actinodaphne_longifolia,121.62 ,24.20 
Actinodaphne_longifolia,121.45 ,24.79 
Actinodaphne_longifolia,120.78 ,23.53 
Actinodaphne_longifolia,121.42 ,24.69 
Actinodaphne_longifolia,120.37 ,22.53 
Actinodaphne_longifolia,120.92 ,24.18 
Actinodaphne_longifolia,121.55 ,25.16 
Actinodaphne_longifolia,121.53 ,24.49 
Actinodaphne_longifolia,121.09 ,24.64 
Actinodaphne_longifolia,121.31 ,24.99 
Actinodaphne_longifolia,121.60 ,24.99 
Actinodaphne_longifolia,121.59 ,24.98 
Actinodaphne_longifolia,121.25 ,24.26 
Actinodaphne_longifolia,121.53 ,25.17 
Actinodaphne_longifolia,121.38 ,24.38 
Actinodaphne_longifolia,120.80 ,23.69 
Actinodaphne_longifolia,121.44 ,24.36 
Actinodaphne_longifolia,120.79 ,23.68 
Actinodaphne_longifolia,120.96 ,23.96 
Actinodaphne_longifolia,120.93 ,24.03 
Actinodaphne_longifolia,120.78 ,23.64 
Actinodaphne_longifolia,120.88 ,23.90 
Actinodaphne_longifolia,120.72 ,23.03 
Actinodaphne_longifolia,120.79 ,23.67 
Actinodaphne_longifolia,120.78 ,23.79 
Actinodaphne_longifolia,121.65 ,24.56 
Actinodaphne_longifolia,121.00 ,24.26 
Actinodaphne_longifolia,120.78 ,23.65 
Actinodaphne_longifolia,121.34 ,23.28 
Actinodaphne_longifolia,121.50 ,25.13 
Actinodaphne_longifolia,121.50 ,24.75 
Actinodaphne_longifolia,121.56 ,25.09 
Actinodaphne_longifolia,121.67 ,24.92 
Actinodaphne_longifolia,121.18 ,24.10 
Actinodaphne_longifolia,121.78 ,24.44 
Actinodaphne_longifolia,121.52 ,24.73 
Actinodaphne_longifolia,120.78 ,22.41 
Actinodaphne_longifolia,121.54 ,25.17 
Actinodaphne_longifolia,121.53 ,24.95 
Actinodaphne_longifolia,121.48 ,24.82 
Actinodaphne_longifolia,121.54 ,25.14 
Actinodaphne_longifolia,121.64 ,24.39 
Actinodaphne_longifolia,121.50 ,24.44 
Actinodaphne_longifolia,120.94 ,22.70 
Actinodaphne_longifolia,121.42 ,25.13 
Actinodaphne_longifolia,121.40 ,24.75 
Actinodaphne_longifolia,121.38 ,24.44 
Actinodaphne_longifolia,121.02 ,24.15 
Actinodaphne_longifolia,120.91 ,23.86 
Actinodaphne_longifolia,121.50 ,23.62 
Actinodaphne_longifolia,121.32 ,23.14 
Actinodaphne_longifolia,121.17 ,24.12 
Actinodaphne_longifolia,121.47 ,24.48 
Actinodaphne_longifolia,121.53 ,25.01 
Actinodaphne_longifolia,120.91 ,23.85 
Actinodaphne_longifolia,120.90 ,23.84 
Actinodaphne_longifolia,120.69 ,22.51 
Actinodaphne_longifolia,120.67 ,22.54 
Actinodaphne_longifolia,121.68 ,24.85 
Actinodaphne_longifolia,121.68 ,24.83 
Actinodaphne_longifolia,121.12 ,24.26 
Actinodaphne_longifolia,121.30 ,24.76 
Actinodaphne_longifolia,121.28 ,24.77 
Actinodaphne_longifolia,121.16 ,24.01 
Actinodaphne_longifolia,120.81 ,22.72 
Actinodaphne_longifolia,120.87 ,23.92 
Actinodaphne_longifolia,121.00 ,24.17 
Actinodaphne_longifolia,121.49 ,24.23 
Actinodaphne_longifolia,120.84 ,23.96 
Actinodaphne_longifolia,121.51 ,24.14 
Actinodaphne_longifolia,120.76 ,22.34 
Actinodaphne_longifolia,121.44 ,24.72 
Actinodaphne_longifolia,121.22 ,24.69 
Actinodaphne_longifolia,121.14 ,24.29 
Actinodaphne_longifolia,121.00 ,24.34 
Actinodaphne_longifolia,121.37 ,24.78 
Actinodaphne_longifolia,121.57 ,25.20 
Actinodaphne_longifolia,120.65 ,23.00 
Actinodaphne_longifolia,121.62 ,24.75 
Actinodaphne_longifolia,121.80 ,25.10 
Actinodaphne_longifolia,121.28 ,23.94 
Actinodaphne_longifolia,120.83 ,23.95 
Actinodaphne_longifolia,121.25 ,24.67 
Actinodaphne_longifolia,121.03 ,24.07 
Actinodaphne_longifolia,120.77 ,22.40 
Actinodaphne_longifolia,121.59 ,24.85 
Actinodaphne_longifolia,121.26 ,24.73 
Actinodaphne_longifolia,120.69 ,22.95 
Actinodaphne_longifolia,120.81 ,22.85 
Actinodaphne_longifolia,120.79 ,22.84 
Actinodaphne_longifolia,121.29 ,25.04 
Actinodaphne_longifolia,121.34 ,24.70 
Actinodaphne_longifolia,120.85 ,22.08 
Actinodaphne_longifolia,121.55 ,24.77 
Actinodaphne_longifolia,121.57 ,24.77 
Actinodaphne_longifolia,121.11 ,24.50 
Actinodaphne_longifolia,121.18 ,22.89 
Actinodaphne_longifolia,121.00 ,22.82 
Actinodaphne_longifolia,121.03 ,24.08 
Actinodaphne_longifolia,121.23 ,24.30 
Actinodaphne_longifolia,120.83 ,22.73 
Actinodaphne_longifolia,120.91 ,23.51 
Actinodaphne_longifolia,120.73 ,22.63 
Actinodaphne_longifolia,120.72 ,23.67 
Actinodaphne_longifolia,120.93 ,24.25 
Actinodaphne_longifolia,121.16 ,24.50 
Actinodaphne_longifolia,121.02 ,24.07 
Actinodaphne_longifolia,121.17 ,22.87 
Actinodaphne_longifolia,121.20 ,22.91 
Actinodaphne_longifolia,121.00 ,22.83 
Actinodaphne_longifolia,121.68 ,24.80 
Actinodaphne_longifolia,120.92 ,23.51 
Actinodaphne_longifolia,120.78 ,22.84 
Actinodaphne_longifolia,121.10 ,24.50 
Actinodaphne_longifolia,120.75 ,24.43 
Actinodaphne_longifolia,121.53 ,24.70 
Actinodaphne_longifolia,121.78 ,24.89 
Actinodaphne_longifolia,121.51 ,24.15 
Actinodaphne_longifolia,121.22 ,24.68 
Actinodaphne_longifolia,120.87 ,22.73 
Actinodaphne_longifolia,120.96 ,24.80 
Actinodaphne_longifolia,120.88 ,23.92 
Actinodaphne_longifolia,121.38 ,24.17 
Actinodaphne_longifolia,120.90 ,23.27 
Actinodaphne_longifolia,120.75 ,23.08 
Actinodaphne_longifolia,120.73 ,22.17 
Actinodaphne_longifolia,121.07 ,24.09 
Actinodaphne_longifolia,120.94 ,24.50 
Actinodaphne_longifolia,121.63 ,24.85 
Actinodaphne_longifolia,121.19 ,24.48 
Actinodaphne_longifolia,120.73 ,22.88 
Actinodaphne_longifolia,121.26 ,24.67 
Actinodaphne_longifolia,121.09 ,24.49 
Actinodaphne_longifolia,120.78 ,23.68 
Actinodaphne_longifolia,121.57 ,24.27 
Actinodaphne_longifolia,120.73 ,22.42 
Actinodaphne_longifolia,121.85 ,24.96 
Actinodaphne_longifolia,121.27 ,24.75 
Actinodaphne_longifolia,121.07 ,24.48 
Actinodaphne_longifolia,120.79 ,22.48 
Actinodaphne_longifolia,120.68 ,22.97 
Actinodaphne_longifolia,121.02 ,24.08 
Actinodaphne_longifolia,121.79 ,24.89 
Actinodaphne_longifolia,120.71 ,23.49 
Actinodaphne_longifolia,121.01 ,22.83 
Actinodaphne_longifolia,120.97 ,22.84 
Actinodaphne_longifolia,120.76 ,22.90 
Actinodaphne_longifolia,121.08 ,24.48 
Actinodaphne_longifolia,120.88 ,22.33 
Actinodaphne_longifolia,121.06 ,24.09 
Actinodaphne_longifolia,121.04 ,24.06 
Actinodaphne_longifolia,120.86 ,23.94 
Actinodaphne_longifolia,121.17 ,24.02 
Actinodaphne_longifolia,120.87 ,22.87 
Actinodaphne_longifolia,120.88 ,22.73 
Actinodaphne_longifolia,120.68 ,23.90 
Actinodaphne_longifolia,120.75 ,22.62 
Actinodaphne_longifolia,120.76 ,23.15 
Actinodaphne_longifolia,120.84 ,22.10 
Actinodaphne_longifolia,120.73 ,22.19 
Actinodaphne_longifolia,121.59 ,24.76 
Actinodaphne_longifolia,121.02 ,24.06 
Actinodaphne_longifolia,121.18 ,24.48 
Actinodaphne_longifolia,120.86 ,23.52 
Actinodaphne_longifolia,121.88 ,25.08 
Actinodaphne_longifolia,120.97 ,24.17 
Actinodaphne_longifolia,121.56 ,24.87 
Actinodaphne_longifolia,121.21 ,24.71 
Actinodaphne_longifolia,120.98 ,24.35 
Actinodaphne_longifolia,121.86 ,24.56 
Actinodaphne_longifolia,121.86 ,24.93 
Actinodaphne_longifolia,121.21 ,23.81 
Actinodaphne_longifolia,121.03 ,24.06 
Actinodaphne_longifolia,120.73 ,23.60 
Actinodaphne_longifolia,121.53 ,24.69 
Actinodaphne_longifolia,121.39 ,24.20 
Actinodaphne_longifolia,121.00 ,22.81 
Actinodaphne_longifolia,121.05 ,24.45 
Actinodaphne_longifolia,121.43 ,24.71 
Actinodaphne_longifolia,121.16 ,24.02 
Actinodaphne_longifolia,120.75 ,22.88 
Actinodaphne_longifolia,121.14 ,24.28 
Actinodaphne_longifolia,121.06 ,24.46 
Actinodaphne_longifolia,121.32 ,24.77 
Actinodaphne_longifolia,120.90 ,23.28 
Actinodaphne_longifolia,120.76 ,23.07 
Actinodaphne_longifolia,121.26 ,24.66 
Actinodaphne_longifolia,120.86 ,22.87 
Actinodaphne_longifolia,120.78 ,22.85 
Actinodaphne_longifolia,121.74 ,24.37 
Actinodaphne_longifolia,120.82 ,22.73 
Actinodaphne_longifolia,120.96 ,23.73 
Actinodaphne_longifolia,121.44 ,24.71 
Actinodaphne_longifolia,121.04 ,24.44 
Actinodaphne_longifolia,121.24 ,24.69 
Actinodaphne_longifolia,120.77 ,22.03 
Actinodaphne_longifolia,120.99 ,23.50 
Actinodaphne_longifolia,120.83 ,22.25 
Actinodaphne_longifolia,121.52 ,24.86 
Actinodaphne_longifolia,121.50 ,24.13 
Actinodaphne_longifolia,121.13 ,24.28 
Actinodaphne_longifolia,120.88 ,23.78 
Actinodaphne_longifolia,120.75 ,22.33 
Actinodaphne_longifolia,121.15 ,24.25 
Actinodaphne_longifolia,120.68 ,23.50 
Actinodaphne_longifolia,121.45 ,25.05 
Actinodaphne_longifolia,121.50 ,24.12 
Actinodaphne_longifolia,120.77 ,22.90 
Actinodaphne_longifolia,121.85 ,24.55 
Actinodaphne_longifolia,121.63 ,24.16 
Actinodaphne_longifolia,120.82 ,22.86 
Actinodaphne_longifolia,121.00 ,24.33 
Actinodaphne_longifolia,121.23 ,24.27 
Actinodaphne_longifolia,121.70 ,24.43 
Actinodaphne_longifolia,120.81 ,23.30 
Actinodaphne_longifolia,121.56 ,24.83 
Actinodaphne_longifolia,121.54 ,24.80 
Actinodaphne_longifolia,121.24 ,23.57 
Actinodaphne_longifolia,120.77 ,22.34 
Actinodaphne_longifolia,121.21 ,24.68 
Actinodaphne_longifolia,121.16 ,24.00 
Actinodaphne_longifolia,120.84 ,22.73 
Actinodaphne_longifolia,121.57 ,24.75 
Actinodaphne_longifolia,121.34 ,24.78 
Actinodaphne_longifolia,121.86 ,24.55 
Actinodaphne_longifolia,120.84 ,23.94 
Actinodaphne_longifolia,121.13 ,24.27 
Actinodaphne_longifolia,121.19 ,22.90 
Actinodaphne_longifolia,121.64 ,24.18 
Actinodaphne_longifolia,121.04 ,24.45 
Actinodaphne_longifolia,121.20 ,23.99 
Actinodaphne_longifolia,120.84 ,22.87 
Actinodaphne_longifolia,120.85 ,22.73 
Actinodaphne_longifolia,121.40 ,24.49 
Actinodaphne_longifolia,120.65 ,23.43 
Actinodaphne_longifolia,121.75 ,24.38 
Actinodaphne_longifolia,121.56 ,25.17 
Actinodaphne_longifolia,121.55 ,25.15 
Actinodaphne_longifolia,120.70 ,22.92 
Actinodaphne_longifolia,120.87 ,23.70 
Actinodaphne_longifolia,121.02 ,24.09 
Actinodaphne_longifolia,121.86 ,24.94 
Actinodaphne_longifolia,121.01 ,22.82 
Actinodaphne_longifolia,121.28 ,24.76 
Actinodaphne_longifolia,121.15 ,23.75 
Actinodaphne_longifolia,121.12 ,24.27 
Actinodaphne_longifolia,120.77 ,23.53 
Actinodaphne_longifolia,121.21 ,24.12 
Actinodaphne_longifolia,121.06 ,24.48 
Actinodaphne_longifolia,120.72 ,22.43 
Actinodaphne_longifolia,121.60 ,24.78 
Actinodaphne_longifolia,120.60 ,23.40 
Actinodaphne_longifolia,120.83 ,22.12 
Actinodaphne_longifolia,121.67 ,24.84 
Actinodaphne_longifolia,121.04 ,24.10 
Actinodaphne_longifolia,121.85 ,24.94 
Actinodaphne_longifolia,121.64 ,24.17 
Actinodaphne_longifolia,121.17 ,24.01 
Actinodaphne_longifolia,120.72 ,23.61 
Actinodaphne_longifolia,120.86 ,23.51 
Actinodaphne_longifolia,121.53 ,24.82 
Actinodaphne_longifolia,121.44 ,24.79 
Actinodaphne_longifolia,120.77 ,22.85 
Actinodaphne_longifolia,121.01 ,24.43 
Actinodaphne_longifolia,120.63 ,23.00 
Actinodaphne_longifolia,121.50 ,24.80 
Actinodaphne_longifolia,120.77 ,22.35 
Actinodaphne_longifolia,120.76 ,22.35 
Actinodaphne_longifolia,121.13 ,24.50 
Actinodaphne_longifolia,120.79 ,22.71 
Actinodaphne_longifolia,120.74 ,22.88 
Actinodaphne_longifolia,121.85 ,24.93 
Actinodaphne_longifolia,120.70 ,23.49 
Actinodaphne_longifolia,121.02 ,24.43 
Actinodaphne_longifolia,121.19 ,24.00 
Actinodaphne_longifolia,121.06 ,24.47 
Actinodaphne_longifolia,120.82 ,22.98 
Actinodaphne_longifolia,121.49 ,24.76 
Actinodaphne_longifolia,121.87 ,25.09 
Actinodaphne_longifolia,121.87 ,25.10 
Actinodaphne_longifolia,120.76 ,22.91 
Actinodaphne_longifolia,121.55 ,25.17 
Actinodaphne_longifolia,120.93 ,24.59 
Actinodaphne_longifolia,121.52 ,24.17 
Actinodaphne_longifolia,121.26 ,24.30 
Actinodaphne_longifolia,121.28 ,24.72 
Actinodaphne_longifolia,121.26 ,24.33 
Actinodaphne_longifolia,121.86 ,25.10 
Actinodaphne_longifolia,121.36 ,24.88 
Actinodaphne_longifolia,120.87 ,23.51 
Actinodaphne_longifolia,120.78 ,22.73 
Actinodaphne_longifolia,120.76 ,22.86 
Actinodaphne_longifolia,120.80 ,23.08 
Actinodaphne_longifolia,121.04 ,24.09 
Actinodaphne_longifolia,120.64 ,23.49 
Actinodaphne_longifolia,120.76 ,22.40 
Actinodaphne_longifolia,120.77 ,22.41 
Actinodaphne_longifolia,121.21 ,24.13 
Actinodaphne_longifolia,120.90 ,23.48 
Actinodaphne_longifolia,121.43 ,24.74 
Actinodaphne_longifolia,121.15 ,24.47 
Actinodaphne_longifolia,121.24 ,23.55 
Actinodaphne_longifolia,121.19 ,22.89 
Actinodaphne_longifolia,121.21 ,24.00 
Actinodaphne_longifolia,121.73 ,25.06 
Actinodaphne_longifolia,120.72 ,22.63 
Actinodaphne_longifolia,121.27 ,24.33 
Actinodaphne_longifolia,121.04 ,24.08 
Actinodaphne_longifolia,121.23 ,24.68 
Actinodaphne_longifolia,120.77 ,22.42 
Actinodaphne_longifolia,121.01 ,22.80 
Actinodaphne_longifolia,120.87 ,23.52 
Actinodaphne_longifolia,121.08 ,24.49 
Actinodaphne_longifolia,120.94 ,24.59 
Actinodaphne_longifolia,121.60 ,24.10 
Actinodaphne_longifolia,121.18 ,23.95 
Actinodaphne_longifolia,121.01 ,24.42 
Actinodaphne_longifolia,121.20 ,24.75 
Actinodaphne_longifolia,121.14 ,24.27 
Actinodaphne_longifolia,120.99 ,24.35 
Actinodaphne_longifolia,121.05 ,24.09 
Actinodaphne_longifolia,121.24 ,24.34 
Actinodaphne_longifolia,120.79 ,23.00 
Actinodaphne_longifolia,121.12 ,24.50 
Actinodaphne_longifolia,121.54 ,24.81 
Actinodaphne_longifolia,121.33 ,24.18 
Actinodaphne_longifolia,121.53 ,24.81 
Actinodaphne_longifolia,121.17 ,22.88 
Actinodaphne_longifolia,121.01 ,24.41 
Actinodaphne_longifolia,121.28 ,24.32 
Actinodaphne_longifolia,121.25 ,24.79 
Actinodaphne_longifolia,121.19 ,23.99 
Actinodaphne_longifolia,120.81 ,22.99 
Actinodaphne_longifolia,120.92 ,23.52 
Actinodaphne_longifolia,121.07 ,24.47 
Actinodaphne_longifolia,120.65 ,23.41 
Actinodaphne_longifolia,121.23 ,24.34 
Actinodaphne_longifolia,120.77 ,22.88 
Actinodaphne_longifolia,121.23 ,24.83 
Actinodaphne_longifolia,121.52 ,24.85 
Actinodaphne_longifolia,120.91 ,23.28 
Actinodaphne_longifolia,121.74 ,24.38 
Actinodaphne_longifolia,121.32 ,24.74 
Actinodaphne_longifolia,120.83 ,22.86 
Actinodaphne_longifolia,120.69 ,22.97 
Actinodaphne_longifolia,120.77 ,22.86 
Actinodaphne_longifolia,121.19 ,24.49 
Actinodaphne_longifolia,120.90 ,23.29 
Actinodaphne_longifolia,121.85 ,24.95 
Actinodaphne_longifolia,120.81 ,23.02 
Actinodaphne_longifolia,120.74 ,22.61 
Actinodaphne_longifolia,121.25 ,24.33 
Actinodaphne_longifolia,121.15 ,24.49 
Actinodaphne_longifolia,120.83 ,23.96 
Actinodaphne_longifolia,120.72 ,23.60 
Actinodaphne_longifolia,121.28 ,24.75 
Actinodaphne_longifolia,121.27 ,24.67 
Actinodaphne_longifolia,120.85 ,23.45 
Actinodaphne_longifolia,120.86 ,23.47 
Actinodaphne_longifolia,121.47 ,24.75 
Actinodaphne_longifolia,121.53 ,24.83 
Actinodaphne_longifolia,121.18 ,22.88 
Actinodaphne_longifolia,121.18 ,24.00 
Actinodaphne_longifolia,121.20 ,23.98 
Actinodaphne_longifolia,120.91 ,23.49 
Actinodaphne_longifolia,121.00 ,24.35 
Actinodaphne_longifolia,120.93 ,24.58 
Actinodaphne_longifolia,120.94 ,24.58 
Actinodaphne_longifolia,121.03 ,24.10 
Actinodaphne_longifolia,120.76 ,23.08 
Actinodaphne_longifolia,121.21 ,24.76 
Actinodaphne_longifolia,121.01 ,22.81 
Actinodaphne_longifolia,121.14 ,24.50 
Actinodaphne_longifolia,121.84 ,25.09 
Actinodaphne_longifolia,121.20 ,24.12 
Actinodaphne_longifolia,120.73 ,22.62 
Actinodaphne_longifolia,121.52 ,25.19 
Actinodaphne_longifolia,120.77 ,22.84 
Actinodaphne_longifolia,120.77 ,23.08 
Actinodaphne_longifolia,121.05 ,24.46 
Actinodaphne_longifolia,120.78 ,22.34 
Actinodaphne_longifolia,120.74 ,22.62 
Actinodaphne_longifolia,121.56 ,24.88 
Actinodaphne_longifolia,120.94 ,24.51 
Actinodaphne_longifolia,120.61 ,23.40 
Actinodaphne_longifolia,120.86 ,23.46 
Actinodaphne_longifolia,120.69 ,23.51 
Actinodaphne_longifolia,121.19 ,24.76 
Actinodaphne_longifolia,120.95 ,22.84 
Actinodaphne_longifolia,120.81 ,22.86 
Actinodaphne_longifolia,121.53 ,25.19 
Actinodaphne_longifolia,121.86 ,25.09 
Actinodaphne_longifolia,120.78 ,22.87 
Actinodaphne_longifolia,121.00 ,23.67 
Actinodaphne_longifolia,121.55 ,24.83 
Actinodaphne_longifolia,120.74 ,22.89 
Actinodaphne_longifolia,120.67 ,22.91 
Actinodaphne_longifolia,120.78 ,22.86 
Actinodaphne_longifolia,121.39 ,24.19 
Actinodaphne_longifolia,121.86 ,25.06 
Actinodaphne_longifolia,121.15 ,24.29 
Actinodaphne_longifolia,120.76 ,22.41 
Actinodaphne_longifolia,120.76 ,22.87 
Actinodaphne_longifolia,121.03 ,24.09 
Actinodaphne_longifolia,121.61 ,24.85 
Actinodaphne_longifolia,121.29 ,24.76 
Actinodaphne_longifolia,120.91 ,23.50 
Actinodaphne_longifolia,121.68 ,24.79 
Actinodaphne_longifolia,121.02 ,24.42 
Actinodaphne_longifolia,121.04 ,24.07 
Actinodaphne_longifolia,120.85 ,23.46 
Actinodaphne_mushaensis,121.41 ,24.58 
Actinodaphne_mushaensis,121.41 ,24.59 
Actinodaphne_mushaensis,121.44 ,24.72 
Actinodaphne_mushaensis,120.97 ,24.24 
Actinodaphne_mushaensis,121.40 ,24.18 
Actinodaphne_mushaensis,121.25 ,24.59 
Actinodaphne_mushaensis,121.30 ,24.18 
Actinodaphne_mushaensis,120.74 ,22.42 
Actinodaphne_mushaensis,120.80 ,23.55 
Actinodaphne_mushaensis,120.75 ,23.08 
Actinodaphne_mushaensis,121.40 ,24.19 
Actinodaphne_mushaensis,121.39 ,24.58 
Actinodaphne_mushaensis,121.00 ,24.26 
Actinodaphne_mushaensis,121.33 ,24.02 
Actinodaphne_mushaensis,120.92 ,24.25 
Actinodaphne_mushaensis,121.39 ,24.57 
Actinodaphne_mushaensis,121.35 ,24.39 
Actinodaphne_mushaensis,121.42 ,24.76 
Actinodaphne_mushaensis,120.78 ,23.64 
Actinodaphne_mushaensis,121.35 ,24.18 
Actinodaphne_mushaensis,120.81 ,23.52 
Actinodaphne_mushaensis,120.94 ,23.54 
Actinodaphne_mushaensis,120.77 ,23.53 
Actinodaphne_mushaensis,121.00 ,24.27 
Actinodaphne_mushaensis,121.41 ,24.59 
Actinodaphne_mushaensis,121.23 ,24.25 
Actinodaphne_mushaensis,120.68 ,22.97 
Actinodaphne_mushaensis,121.38 ,24.41 
Actinodaphne_mushaensis,121.11 ,24.50 
Actinodaphne_mushaensis,120.98 ,24.10 
Actinodaphne_mushaensis,120.93 ,23.51 
Actinodaphne_mushaensis,121.53 ,24.49 
Actinodaphne_mushaensis,120.79 ,23.67 
Actinodaphne_mushaensis,121.00 ,24.26 
Actinodaphne_mushaensis,121.61 ,24.15 
Actinodaphne_mushaensis,121.02 ,24.17 
Actinodaphne_mushaensis,121.41 ,24.08 
Actinodaphne_mushaensis,121.53 ,24.95 
Actinodaphne_mushaensis,120.84 ,23.07 
Actinodaphne_mushaensis,121.48 ,24.82 
Actinodaphne_mushaensis,121.47 ,24.74 
Actinodaphne_mushaensis,121.02 ,24.15 
Actinodaphne_mushaensis,121.50 ,24.49 
Actinodaphne_mushaensis,120.79 ,23.51 
Actinodaphne_mushaensis,120.76 ,23.85 
Actinodaphne_mushaensis,121.07 ,24.50 
Actinodaphne_mushaensis,120.88 ,23.90 
Actinodaphne_mushaensis,121.38 ,24.44 
Actinodaphne_mushaensis,121.53 ,24.50 
Actinodaphne_mushaensis,121.63 ,25.22 
Actinodaphne_mushaensis,121.33 ,24.38 
Actinodaphne_mushaensis,121.48 ,24.65 
Actinodaphne_mushaensis,120.88 ,22.73 
Actinodaphne_mushaensis,121.11 ,24.50 
Actinodaphne_mushaensis,121.37 ,24.40 
Actinodaphne_mushaensis,121.00 ,22.83 
